round,sample,type,stage,status,seconds,artifact_dir,evaluation_md
3,OZERC1155SafeBatchTransferRealCrop,safe,auto_llm_generate_v2,0,309.083,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC1155SafeBatchTransferRealCrop_qwen3_coder_30b,
3,OZERC1155SafeOperatorRealCrop,safe,auto_llm_evaluate_v2,0,1.383,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC1155SafeOperatorRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC1155SafeOperatorRealCrop_evaluation.md
3,OZERC1155SafeOperatorRealCrop,safe,auto_llm_generate_v2,0,306.889,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC1155SafeOperatorRealCrop_qwen3_coder_30b,
3,OZERC1155SafeTransferRealCrop,safe,auto_llm_evaluate_v2,0,0.457,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC1155SafeTransferRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC1155SafeTransferRealCrop_evaluation.md
3,OZERC1155SafeTransferRealCrop,safe,auto_llm_generate_v2,0,249.601,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC1155SafeTransferRealCrop_qwen3_coder_30b,
3,OZERC1155WrongOperatorDirection,vulnerable,auto_llm_evaluate_v2,0,1.417,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC1155WrongOperatorDirection_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC1155WrongOperatorDirection_evaluation.md
3,OZERC1155WrongOperatorDirection,vulnerable,auto_llm_generate_v2,0,241.120,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC1155WrongOperatorDirection_qwen3_coder_30b,
3,OZERC20AllowanceNotDecreasedRealCrop,vulnerable,auto_llm_evaluate_v2,0,1.738,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC20AllowanceNotDecreasedRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC20AllowanceNotDecreasedRealCrop_evaluation.md
3,OZERC20AllowanceNotDecreasedRealCrop,vulnerable,auto_llm_generate_v2,0,197.414,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC20AllowanceNotDecreasedRealCrop_qwen3_coder_30b,
3,OZERC20MissingAllowanceTransferFrom,vulnerable,auto_llm_evaluate_v2,0,1.912,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC20MissingAllowanceTransferFrom_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC20MissingAllowanceTransferFrom_evaluation.md
3,OZERC20MissingAllowanceTransferFrom,vulnerable,auto_llm_generate_v2,0,220.893,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC20MissingAllowanceTransferFrom_qwen3_coder_30b,
3,OZERC20PermitNoSignatureRealCrop,vulnerable,auto_llm_evaluate_v2,0,0.472,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC20PermitNoSignatureRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC20PermitNoSignatureRealCrop_evaluation.md
3,OZERC20PermitNoSignatureRealCrop,vulnerable,auto_llm_generate_v2,0,214.708,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC20PermitNoSignatureRealCrop_qwen3_coder_30b,
3,OZERC20PublicBurnFromRealCrop,vulnerable,auto_llm_evaluate_v2,0,1.869,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC20PublicBurnFromRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC20PublicBurnFromRealCrop_evaluation.md
3,OZERC20PublicBurnFromRealCrop,vulnerable,auto_llm_generate_v2,0,151.943,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC20PublicBurnFromRealCrop_qwen3_coder_30b,
3,OZERC20SafeBurnFromAllowanceRealCrop,safe,auto_llm_evaluate_v2,0,0.442,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC20SafeBurnFromAllowanceRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC20SafeBurnFromAllowanceRealCrop_evaluation.md
3,OZERC20SafeBurnFromAllowanceRealCrop,safe,auto_llm_generate_v2,0,231.104,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC20SafeBurnFromAllowanceRealCrop_qwen3_coder_30b,
3,OZERC20SafePermitTransferRealCrop,safe,auto_llm_evaluate_v2,0,1.374,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC20SafePermitTransferRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC20SafePermitTransferRealCrop_evaluation.md
3,OZERC20SafePermitTransferRealCrop,safe,auto_llm_generate_v2,0,198.607,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC20SafePermitTransferRealCrop_qwen3_coder_30b,
3,OZERC20SafeTransferFromRealCrop,safe,auto_llm_evaluate_v2,0,1.484,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC20SafeTransferFromRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC20SafeTransferFromRealCrop_evaluation.md
3,OZERC20SafeTransferFromRealCrop,safe,auto_llm_generate_v2,0,179.440,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC20SafeTransferFromRealCrop_qwen3_coder_30b,
3,OZERC20WrongAllowanceOwnerRealCrop,vulnerable,auto_llm_evaluate_v2,0,1.582,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC20WrongAllowanceOwnerRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC20WrongAllowanceOwnerRealCrop_evaluation.md
3,OZERC20WrongAllowanceOwnerRealCrop,vulnerable,auto_llm_generate_v2,0,206.692,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC20WrongAllowanceOwnerRealCrop_qwen3_coder_30b,
3,OZERC4626SafeRedeemFromRealCrop,safe,auto_llm_evaluate_v2,0,1.283,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC4626SafeRedeemFromRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC4626SafeRedeemFromRealCrop_evaluation.md
3,OZERC4626SafeRedeemFromRealCrop,safe,auto_llm_generate_v2,0,285.917,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC4626SafeRedeemFromRealCrop_qwen3_coder_30b,
3,OZERC4626SafeWithdrawFromRealCrop,safe,auto_llm_evaluate_v2,0,1.385,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC4626SafeWithdrawFromRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC4626SafeWithdrawFromRealCrop_evaluation.md
3,OZERC4626SafeWithdrawFromRealCrop,safe,auto_llm_generate_v2,0,227.510,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC4626SafeWithdrawFromRealCrop_qwen3_coder_30b,
3,OZERC4626WithdrawAllowanceNotDecreased,vulnerable,auto_llm_evaluate_v2,0,1.836,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC4626WithdrawAllowanceNotDecreased_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC4626WithdrawAllowanceNotDecreased_evaluation.md
3,OZERC4626WithdrawAllowanceNotDecreased,vulnerable,auto_llm_generate_v2,0,400.991,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC4626WithdrawAllowanceNotDecreased_qwen3_coder_30b,
3,OZERC4626WithdrawMissingOwnerAuth,vulnerable,auto_llm_evaluate_v2,0,1.383,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC4626WithdrawMissingOwnerAuth_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC4626WithdrawMissingOwnerAuth_evaluation.md
3,OZERC4626WithdrawMissingOwnerAuth,vulnerable,auto_llm_generate_v2,0,276.191,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC4626WithdrawMissingOwnerAuth_qwen3_coder_30b,
3,OZERC4626WithdrawWrongOwnerAuth,vulnerable,auto_llm_evaluate_v2,0,1.404,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC4626WithdrawWrongOwnerAuth_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC4626WithdrawWrongOwnerAuth_evaluation.md
3,OZERC4626WithdrawWrongOwnerAuth,vulnerable,auto_llm_generate_v2,0,239.484,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC4626WithdrawWrongOwnerAuth_qwen3_coder_30b,
3,OZERC721MissingApprovalTransferFrom,vulnerable,auto_llm_evaluate_v2,0,1.478,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC721MissingApprovalTransferFrom_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC721MissingApprovalTransferFrom_evaluation.md
3,OZERC721MissingApprovalTransferFrom,vulnerable,auto_llm_generate_v2,0,243.380,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC721MissingApprovalTransferFrom_qwen3_coder_30b,
3,OZERC721PublicBurnFrom,vulnerable,auto_llm_evaluate_v2,0,3.873,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC721PublicBurnFrom_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC721PublicBurnFrom_evaluation.md
3,OZERC721PublicBurnFrom,vulnerable,auto_llm_generate_v2,0,296.364,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC721PublicBurnFrom_qwen3_coder_30b,
3,OZERC721SafeOperatorTransferRealCrop,safe,auto_llm_evaluate_v2,1,0.001,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC721SafeOperatorTransferRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC721SafeOperatorTransferRealCrop_evaluation.md
3,OZERC721SafeOperatorTransferRealCrop,safe,auto_llm_generate_v2,1,0.292,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC721SafeOperatorTransferRealCrop_qwen3_coder_30b,
3,OZERC721SafeTransferFromRealCrop,safe,auto_llm_evaluate_v2,1,0.001,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC721SafeTransferFromRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC721SafeTransferFromRealCrop_evaluation.md
3,OZERC721SafeTransferFromRealCrop,safe,auto_llm_generate_v2,1,2.533,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC721SafeTransferFromRealCrop_qwen3_coder_30b,
3,OZERC721WrongOperatorDirection,vulnerable,auto_llm_evaluate_v2,0,1.517,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC721WrongOperatorDirection_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC721WrongOperatorDirection_evaluation.md
3,OZERC721WrongOperatorDirection,vulnerable,auto_llm_generate_v2,0,268.352,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC721WrongOperatorDirection_qwen3_coder_30b,
3,OnlyToCheckedTransfer,vulnerable,auto_llm_evaluate_v2,0,1.058,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OnlyToCheckedTransfer_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OnlyToCheckedTransfer_evaluation.md
3,OnlyToCheckedTransfer,vulnerable,auto_llm_generate_v2,0,109.755,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OnlyToCheckedTransfer_qwen3_coder_30b,
3,PermitNonceMissingTransfer,vulnerable,auto_llm_evaluate_v2,0,0.135,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/PermitNonceMissingTransfer_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/PermitNonceMissingTransfer_evaluation.md
3,PermitNonceMissingTransfer,vulnerable,auto_llm_generate_v2,0,230.089,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/PermitNonceMissingTransfer_qwen3_coder_30b,
3,PublicBurnFrom,vulnerable,auto_llm_evaluate_v2,0,1.078,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/PublicBurnFrom_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/PublicBurnFrom_evaluation.md
3,PublicBurnFrom,vulnerable,auto_llm_generate_v2,0,243.626,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/PublicBurnFrom_qwen3_coder_30b,
3,RoleBypassTransfer,vulnerable,auto_llm_evaluate_v2,0,1.138,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/RoleBypassTransfer_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/RoleBypassTransfer_evaluation.md
3,RoleBypassTransfer,vulnerable,auto_llm_generate_v2,0,104.144,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/RoleBypassTransfer_qwen3_coder_30b,
3,SafeBatchTransferFrom,safe,auto_llm_evaluate_v2,0,1.692,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/SafeBatchTransferFrom_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/SafeBatchTransferFrom_evaluation.md
3,SafeBatchTransferFrom,safe,auto_llm_generate_v2,0,205.763,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/SafeBatchTransferFrom_qwen3_coder_30b,
3,SafeBurnFromWithAllowance,safe,auto_llm_evaluate_v2,0,1.647,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/SafeBurnFromWithAllowance_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/SafeBurnFromWithAllowance_evaluation.md
3,SafeBurnFromWithAllowance,safe,auto_llm_generate_v2,0,196.908,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/SafeBurnFromWithAllowance_qwen3_coder_30b,
3,SafeInternalMove,safe,auto_llm_evaluate_v2,0,1.788,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/SafeInternalMove_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/SafeInternalMove_evaluation.md
3,SafeInternalMove,safe,auto_llm_generate_v2,0,133.320,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/SafeInternalMove_qwen3_coder_30b,
3,SafeRoleCheckedTransfer,safe,auto_llm_evaluate_v2,0,1.966,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/SafeRoleCheckedTransfer_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/SafeRoleCheckedTransfer_evaluation.md
3,SafeRoleCheckedTransfer,safe,auto_llm_generate_v2,0,146.281,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/SafeRoleCheckedTransfer_qwen3_coder_30b,
3,SafeTransferFromWithAllowance,safe,auto_llm_evaluate_v2,0,0.387,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/SafeTransferFromWithAllowance_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/SafeTransferFromWithAllowance_evaluation.md
3,SafeTransferFromWithAllowance,safe,auto_llm_generate_v2,0,167.132,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/SafeTransferFromWithAllowance_qwen3_coder_30b,
3,SolmateERC20MissingAllowanceTransferFrom,vulnerable,auto_llm_evaluate_v2,0,1.879,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/SolmateERC20MissingAllowanceTransferFrom_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/SolmateERC20MissingAllowanceTransferFrom_evaluation.md
3,SolmateERC20MissingAllowanceTransferFrom,vulnerable,auto_llm_generate_v2,0,179.662,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/SolmateERC20MissingAllowanceTransferFrom_qwen3_coder_30b,
3,SolmateERC20PublicBurnFrom,vulnerable,auto_llm_evaluate_v2,0,1.433,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/SolmateERC20PublicBurnFrom_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/SolmateERC20PublicBurnFrom_evaluation.md
3,SolmateERC20PublicBurnFrom,vulnerable,auto_llm_generate_v2,0,224.892,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/SolmateERC20PublicBurnFrom_qwen3_coder_30b,
3,SolmateERC20SafeTransferFromRealCrop,safe,auto_llm_evaluate_v2,0,1.538,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/SolmateERC20SafeTransferFromRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/SolmateERC20SafeTransferFromRealCrop_evaluation.md
3,SolmateERC20SafeTransferFromRealCrop,safe,auto_llm_generate_v2,0,184.908,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/SolmateERC20SafeTransferFromRealCrop_qwen3_coder_30b,
3,SolmateERC721MissingApprovalTransferFrom,vulnerable,auto_llm_evaluate_v2,0,1.346,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/SolmateERC721MissingApprovalTransferFrom_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/SolmateERC721MissingApprovalTransferFrom_evaluation.md
3,SolmateERC721MissingApprovalTransferFrom,vulnerable,auto_llm_generate_v2,0,260.583,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/SolmateERC721MissingApprovalTransferFrom_qwen3_coder_30b,
3,SolmateERC721SafeTransferRealCrop,safe,auto_llm_evaluate_v2,1,0.001,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/SolmateERC721SafeTransferRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/SolmateERC721SafeTransferRealCrop_evaluation.md
3,SolmateERC721SafeTransferRealCrop,safe,auto_llm_generate_v2,1,0.292,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/SolmateERC721SafeTransferRealCrop_qwen3_coder_30b,
3,SolmateERC721WrongOperatorDirection,vulnerable,auto_llm_evaluate_v2,0,1.292,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/SolmateERC721WrongOperatorDirection_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/SolmateERC721WrongOperatorDirection_evaluation.md
3,SolmateERC721WrongOperatorDirection,vulnerable,auto_llm_generate_v2,0,271.356,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/SolmateERC721WrongOperatorDirection_qwen3_coder_30b,
3,UnauthorizedTokenTransfer,vulnerable,auto_llm_evaluate_v2,0,1.124,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/UnauthorizedTokenTransfer_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/UnauthorizedTokenTransfer_evaluation.md
3,UnauthorizedTokenTransfer,vulnerable,auto_llm_generate_v2,0,184.258,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/UnauthorizedTokenTransfer_qwen3_coder_30b,
3,UncheckedOperatorTransfer,vulnerable,auto_llm_evaluate_v2,0,1.126,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/UncheckedOperatorTransfer_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/UncheckedOperatorTransfer_evaluation.md
3,UncheckedOperatorTransfer,vulnerable,auto_llm_generate_v2,0,115.695,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/UncheckedOperatorTransfer_qwen3_coder_30b,
3,UniswapV2AllowanceNotDecreased,vulnerable,auto_llm_evaluate_v2,0,1.464,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/UniswapV2AllowanceNotDecreased_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/UniswapV2AllowanceNotDecreased_evaluation.md
3,UniswapV2AllowanceNotDecreased,vulnerable,auto_llm_generate_v2,0,242.962,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/UniswapV2AllowanceNotDecreased_qwen3_coder_30b,
3,UniswapV2MissingAllowanceTransferFrom,vulnerable,auto_llm_evaluate_v2,0,1.428,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/UniswapV2MissingAllowanceTransferFrom_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/UniswapV2MissingAllowanceTransferFrom_evaluation.md
3,UniswapV2MissingAllowanceTransferFrom,vulnerable,auto_llm_generate_v2,0,262.158,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/UniswapV2MissingAllowanceTransferFrom_qwen3_coder_30b,
3,UniswapV2SafeTransferFromRealCrop,safe,auto_llm_evaluate_v2,0,1.559,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/UniswapV2SafeTransferFromRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/UniswapV2SafeTransferFromRealCrop_evaluation.md
3,UniswapV2SafeTransferFromRealCrop,safe,auto_llm_generate_v2,0,207.705,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/UniswapV2SafeTransferFromRealCrop_qwen3_coder_30b,
3,UniswapV2WrongAllowanceOwner,vulnerable,auto_llm_evaluate_v2,0,0.589,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/UniswapV2WrongAllowanceOwner_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/UniswapV2WrongAllowanceOwner_evaluation.md
3,UniswapV2WrongAllowanceOwner,vulnerable,auto_llm_generate_v2,0,247.451,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/UniswapV2WrongAllowanceOwner_qwen3_coder_30b,
3,VaultSafeDelegatedWithdrawRealCrop,safe,auto_llm_evaluate_v2,0,1.360,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/VaultSafeDelegatedWithdrawRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/VaultSafeDelegatedWithdrawRealCrop_evaluation.md
3,VaultSafeDelegatedWithdrawRealCrop,safe,auto_llm_generate_v2,0,234.967,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/VaultSafeDelegatedWithdrawRealCrop_qwen3_coder_30b,
3,VaultWithdrawFromMissingAuth,vulnerable,auto_llm_evaluate_v2,0,2.386,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/VaultWithdrawFromMissingAuth_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/VaultWithdrawFromMissingAuth_evaluation.md
3,VaultWithdrawFromMissingAuth,vulnerable,auto_llm_generate_v2,0,136.317,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/VaultWithdrawFromMissingAuth_qwen3_coder_30b,
3,WrongAllowanceOwner,vulnerable,auto_llm_evaluate_v2,0,1.297,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/WrongAllowanceOwner_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/WrongAllowanceOwner_evaluation.md
